레저상품코드,레저상품명,시설도로명주소,시설위도,시설경도,레저메인썸네일URL,레저상세이미지URL,시설전화번호
10138486,[송파] 파크하비오 워터킹덤 찜질스파/워터파크 골드시즌 ~8.25,대한민국 서울특별시 송파구 송파대로 111 호텔파크하비오 204동,37.48165512084961,127.12345123291016,https://image6.yanolja.com/leisure/K9EcUMpbg1N9YafW,"[https://image6.yanolja.com/leisure/5EZ1LnON4qZklowA, https://image6.yanolja.com/leisure/XjzHwVrh8rUVXZKM, https://image6.yanolja.com/leisure/FQUAPKx4R9vexkUF, https://image6.yanolja.com/leisure/G6dEf9v1syb3sbil, https://image6.yanolja.com/leisure/UlG4zPBS87mCCCAR]",02-1600-0666
10138490,[서울/부산]키자니아 9월 상시,대한민국 서울특별시 송파구 올림픽로 240,37.51123428344727,127.09803009033205,https://image6.yanolja.com/leisure/stSzqZ2zPg9u5MGb,[https://image6.yanolja.com/leisure/xXP83eLRh7mINbQk],1544-5110
10138595,[제주] 신화워터파크 (08.26-10.03),"대한민국 제주특별자치도 서귀포시 특별자치도, 안덕면 신화역사로 304번길 98 KR",33.304901123046875,126.3153839111328,https://image6.yanolja.com/leisure/U8rGPxocuASnleSv,"[https://image6.yanolja.com/leisure/2VanotBhiDiF4Yh2, https://image6.yanolja.com/leisure/4Q3WrBItH9UqHxQm, https://image6.yanolja.com/leisure/q705lMiywfCZwm0n, https://image6.yanolja.com/leisure/6MF4IBeHYAXKRyAJ, https://image6.yanolja.com/leisure/79CBH28jXtFZjuqP]",1670-1188
10138605,[합천빠지] 합천 봉산수상레저파크 이용권(9/2~),대한민국 경상남도 합천군 봉산면 서부로 4270-8,35.62240219116211,128.03968811035156,https://image6.yanolja.com/leisure/iAgdvDIN4nMeSra5,[https://image6.yanolja.com/leisure/7ZlTGsK2kEzxWbvk],1899-2973
10138640,[9월] 경주월드 종일/오후 파크이용권,대한민국 경상북도 경주시 보문로 544,35.83711624145508,129.2822723388672,https://image6.yanolja.com/leisure/s71zWUURAiHSWQL7,"[https://image6.yanolja.com/leisure/2QyM9ZObxuOPOgeB, https://image6.yanolja.com/leisure/fFTJHdo9fDHxw06E, https://image6.yanolja.com/leisure/94S7BjPsK9Yivb6g, https://image6.yanolja.com/leisure/XDoX1XoHGCEwxGAU]",1544-8765
10138647,[강원] 웰리힐리파크 루지 이용권 ( 8/25 - 11/3 ),대한민국 강원도 횡성군 둔내면 고원로 451,37.49100875854492,128.2481689453125,https://image6.yanolja.com/leisure/2s5XCj2hTDFnu5sH,[https://image6.yanolja.com/leisure/2s5XCj2hTDFnu5sH],1544-8833
10138698,[충남] 파라다이스스파도고 로우시즌 입장권,대한민국 충청남도 아산시 도고면 도고온천로 176,36.76546478271485,126.88719177246094,https://image6.yanolja.com/leisure/xM2wwhQ07pSnYbNf,[https://image6.yanolja.com/leisure/aMS0XMBNKhkyW01W],041-537-7100
10138706,[인천 중구] 파라다이스시티 씨메르 아쿠아스파 (09/01~09/30),인천광역시 중구 영종해안남로321번길 186,37.43692398071289,126.4565200805664,https://image6.yanolja.com/leisure/e6UK04PbysnnGWW5,"[https://image6.yanolja.com/leisure/iRKheNcQsYP4RNIz, https://image6.yanolja.com/leisure/S35ln2lVe1XixEyJ, https://image6.yanolja.com/leisure/xVtzuKsRuqEf7TSN, https://image6.yanolja.com/leisure/x6HcjPyIAgSKacQT, https://image6.yanolja.com/leisure/3Yz1UFd7XSgbQkeV]",032-729-7700
10138804,[용인] 캐리비안베이 하이 종일/오후권+자켓대여 1개 (8/26~9/8),대한민국 경기도 용인시 처인구 포곡읍 에버랜드로 199,37.28991317749024,127.21662139892578,https://image6.yanolja.com/leisure/3hHTgqgCmC0CUSTQ,[https://image6.yanolja.com/leisure/540jjEC79V7fpQzj],031-320-5000
10139036,[대구] 이월드 자유이용권 9월,대구광역시 달서구 두류공원로 200,35.8532600402832,128.56500244140625,https://image6.yanolja.com/leisure/JJWcayTabNBepU6V,"[https://image6.yanolja.com/leisure/ZO3EOd0vaX1ZvIPN, https://image6.yanolja.com/leisure/F2NGFNSjDBwjTKqc, https://image6.yanolja.com/leisure/Ihw9d10GY2vP0Mld, https://image6.yanolja.com/leisure/6pTGNDtIjgXJnWao, https://image6.yanolja.com/leisure/AVVoUB19pYAKLHI1]",070-7549-8112
10139069,[인천 중구] 파라다이스시티 씨메르 찜질스파 (09/01~09/30),인천광역시 중구 영종해안남로321번길 186,37.43692398071289,126.4565200805664,https://image6.yanolja.com/leisure/2fWo42McA8VYLwZJ,"[https://image6.yanolja.com/leisure/jI4RCtpMb2joSA9Q, https://image6.yanolja.com/leisure/zYkxm3MhDUsGacuR, https://image6.yanolja.com/leisure/hBSrXbN062l9pzDT, https://image6.yanolja.com/leisure/roAE4u7aXA10h1be, https://image6.yanolja.com/leisure/OGTRRnkYzsjmM2IT]",032-729-7700
10139074,[강원 홍천] 비발디파크 오션월드 로우시즌 종일권,강원도 홍천군 서면 한치골길 262,37.64664077758789,127.68099212646484,https://image6.yanolja.com/leisure/ArZ25tIGVhW30N3p,"[https://image6.yanolja.com/leisure/v4wfc0UuBVetearT, https://image6.yanolja.com/leisure/ipayC3aa8P0zLLwQ, https://image6.yanolja.com/leisure/Ca3Ut51MG4GyPd1t, https://image6.yanolja.com/leisure/EJp527edmwpEKjQ9, https://image6.yanolja.com/leisure/ffeIPLLFkbaVqHPb]",1588-4888
10139083,[강릉] 강릉카페패스,강원도 강릉시 강변로172번길 13-1,37.74560546875,128.8883056640625,https://image6.yanolja.com/leisure/y8843k8tLMhj4FkV,[https://image6.yanolja.com/leisure/e13CvPuLPbun4GBH],070-4263-7790
10139153,[경기] 타이거릴리 가든파이브점/김포점 이용권(~24.09.30),서울특별시 송파구 충민로 66,37.4776496887207,127.125,https://image6.yanolja.com/leisure/0wU5wJTaMHVbsSyl,[https://image6.yanolja.com/leisure/uqYNe1hUdoTOQQDs],031-5175-9885
10139161,[고성] 소노 델피노 오션플레이 종일권 미들시즌 (8.26~10.06),대한민국 강원도 고성군 토성면 미시령옛길 1153,38.21009063720703,128.49781799316406,https://image6.yanolja.com/leisure/N3MO8bXjNnwzyGyc,"[https://image6.yanolja.com/leisure/Xovti7YoQnvZeXrx, https://image6.yanolja.com/leisure/YSY0heiuxeV3Giym, https://image6.yanolja.com/leisure/J9GWHiLevCQMr2UK, https://image6.yanolja.com/leisure/wnJh2yOz2a8JGBbz, https://image6.yanolja.com/leisure/cAFQrRIHVpJdahHR]",1588-4888
10139190,[인천 중구] 파라다이스시티 원더박스(9/1~9/30),인천광역시 중구 영종해안남로321번길 186,37.43692398071289,126.4565200805664,https://image6.yanolja.com/leisure/nkCDjWHxs3Vu2M8V,"[https://image6.yanolja.com/leisure/S7i4nH9BUXqq64y1, https://image6.yanolja.com/leisure/JzkXl9veZ7plaKyP, https://image6.yanolja.com/leisure/Ml9HudVm0kSbkXf4, https://image6.yanolja.com/leisure/UYA0kgjsYDl6UPlD, https://image6.yanolja.com/leisure/0wiDFyHm8Wa84YCI]",032-729-7500
10139205,[통영] 오션브리즈 요트투어,대한민국 경상남도 통영시 산양읍 영운리 269-4,34.79938888549805,128.43408203125,https://image6.yanolja.com/leisure/USRvZ55XlYpMGVYf,[https://image6.yanolja.com/leisure/2EBruoyCYOenMhNe],1661-9210
10139231,[영주] 소수서원,경상북도 영주시 순흥면 소백로 2740,36.92507553100586,128.580322265625,https://image6.yanolja.com/leisure/yRCColAKnn1hXUeV,"[https://image6.yanolja.com/leisure/Yvs9z8pn60sDNUyR, https://image6.yanolja.com/leisure/RkkFhiUj737aMiDC, https://image6.yanolja.com/leisure/W47y3TqpKBfp5YHv, https://image6.yanolja.com/leisure/LuE1llndKmhwKG9q, https://image6.yanolja.com/leisure/KmgIIWY5cZJkDCTP]",054-639-5852
10139244,[부산 서면] 런닝맨&다이나믹 메이즈 입장권 (~10/31),부산광역시 부산진구 부전동 227-2,35.153011322021484,129.05960083007812,https://image6.yanolja.com/leisure/bXi77cJy0mQ4taJC,[https://image6.yanolja.com/leisure/mmgVGR2SzXhZC8uT],051-520-3636
10139254,[고양] 매직플로우 원더래빗(~09/30),경기도 고양시 덕양구 고양대로 1955,37.6470832824707,126.89479064941406,https://image6.yanolja.com/leisure/hyDMtZiJ871YtRJR,"[https://image6.yanolja.com/leisure/LU6PO7cQ381xh7JG, https://image6.yanolja.com/leisure/2DXJBwcdkDWDdnw8, https://image6.yanolja.com/leisure/HcwulZELgq6E7EB5, https://image6.yanolja.com/leisure/QtAJOv3SaXtmWLhf, https://image6.yanolja.com/leisure/nA7GR6tJNwUvHzck]",031-5173-3457
10139330,[경남] 합천 풀헤븐워터파크 놀이기구/수상레저(당일사용불가)(9/1부터 사용가능),경상남도 합천군 대병면 회양관광단지길,35.52447509765625,128.0171661376953,https://image6.yanolja.com/leisure/7BaOQmtPeiXPssdh,[https://image6.yanolja.com/leisure/xzXOV7bBPes82yzR],055-931-0124
10139340,[서울] 코엑스아쿠아리움 9월 연간이용권 [~2025.08.31],대한민국 서울특별시 강남구 영동대로 513,37.51313018798828,127.05828094482422,https://image6.yanolja.com/leisure/t2z6xXQboMqBmA7x,[https://image6.yanolja.com/leisure/wxGxx1kjwCj53yjp],02-700-7200
10139380,[나주] 중흥오투스파 이용권(24.9.1~25.3.31),대한민국 전라남도 나주시,35.01605987548828,126.71075439453124,https://image6.yanolja.com/leisure/3A6ij4ve9ppbuPmp,[https://image6.yanolja.com/leisure/jHyDBEf1wUNDpIBz],061-335-0200
10139418,[경기/용인] 다일락스포렉스 골프연습장 : 실외타석이용권 1회권,경기도 용인시 처인구 모현읍 포은대로1272번길 12,37.33911895751953,127.18502044677734,https://image6.yanolja.com/leisure/M7aqkhwXq7i0Aw69,[https://image6.yanolja.com/leisure/k5SE4sD4sbCZt719],031-333-1333
10139423,[경기/용인] 다일락스포렉스 골프연습장 : 실외타석이용권 10회권,경기도 용인시 처인구 모현읍 포은대로1272번길 12,37.33911895751953,127.18502044677734,https://image6.yanolja.com/leisure/M7aqkhwXq7i0Aw69,[https://image6.yanolja.com/leisure/k5SE4sD4sbCZt719],031-333-1333
10139436,[경기] 스파라스파 일반시즌 이용권(9/2~12/22),대한민국 경기도 광주시 도척면 도척윗로 278-1,37.34169387817383,127.28924560546876,https://image6.yanolja.com/leisure/H49Fpc5sGiFcJ2v3,[https://image6.yanolja.com/leisure/YvG0TCuYadaCUjHN],031-8026-5600
10139449,[경기 이천] 지산리조트 24/25 스키시즌권 특가판매,대한민국 경기도 이천시 마장면 지산로 267,37.21724319458008,127.34011840820312,https://image6.yanolja.com/leisure/htExkym3d8MOp2P3,"[https://image6.yanolja.com/leisure/DF27XzVhd4sF68nr, https://image6.yanolja.com/leisure/W9icPGdZfpAVjEL9, https://image6.yanolja.com/leisure/dcWb41JtjgFSdBek]",031-644-1374
10139481,[부산] 클럽디오아시스 연간이용권,대한민국 부산광역시 해운대구 달맞이길 30,35.16014099121094,129.1686248779297,https://image6.yanolja.com/leisure/nZy6UYnE8nZLTWP8,"[https://image6.yanolja.com/leisure/CMwjvAwwohz8rdI1, https://image6.yanolja.com/leisure/KCuBuH6BB5Zqr5Fu, https://image6.yanolja.com/leisure/g8mI9uyWcycHN0sl, https://image6.yanolja.com/leisure/bBoGvvAoJsIhnTou, https://image6.yanolja.com/leisure/5rlO7J9q2NHai52d]",1566-8007
10139495,[LIVE] ★특가★ 평창 휘닉스파크 블루캐니언 워터파크+무료 곤돌라 (~10/31),대한민국 강원도 평창군 봉평면 태기로 174,37.58127975463867,128.3273468017578,https://image6.yanolja.com/leisure/zAMACBpuBSzvGLs3,"[https://image6.yanolja.com/leisure/Na5DgJXBHEECCdLD, https://image6.yanolja.com/leisure/ZoLL5t6FRUQQ0fpy, https://image6.yanolja.com/leisure/EugZCzY5xPpcZkLA, https://image6.yanolja.com/leisure/9eoPUXidCFbxctN9, https://image6.yanolja.com/leisure/nMAFIPm8B9qbW25h]",033-330-3200
10139501,[경주] 강동 워터파크(구.블루원) 로우시즌 (~9/18),경상북도 경주시 보불로 391,35.82878875732422,129.29287719726562,https://image6.yanolja.com/leisure/tiaimq9iYQXKbhkB,[https://image6.yanolja.com/leisure/Vof9XIslhuelnkFl],1588-0776
10139531,[대구] 이월드 가족권 9월,대구광역시 달서구 두류공원로 200,35.8532600402832,128.56500244140625,https://image6.yanolja.com/leisure/JJWcayTabNBepU6V,"[https://image6.yanolja.com/leisure/ZO3EOd0vaX1ZvIPN, https://image6.yanolja.com/leisure/F2NGFNSjDBwjTKqc, https://image6.yanolja.com/leisure/Ihw9d10GY2vP0Mld, https://image6.yanolja.com/leisure/6pTGNDtIjgXJnWao, https://image6.yanolja.com/leisure/AVVoUB19pYAKLHI1]",070-7549-8112
10139608,[전북 변산] 변산 오션플레이 미들시즌 종일권 (9/2~10/6),전라북도 부안군 변산면 변산해변로 51,35.6318244934082,126.47014617919922,https://image6.yanolja.com/leisure/Cx7npVRbLAIYql9j,[https://image6.yanolja.com/leisure/qgZEJldb6AN6sVNW],1588-4888
10139626,[2024] 가평베고니아새정원 입장권 (9/1~9/30),대한민국 경기도 가평군 설악면 송산리 227,37.684173583984375,127.52474975585938,https://image6.yanolja.com/leisure/1PwYHcaCuIm0IPeg,[https://image6.yanolja.com/leisure/1PwYHcaCuIm0IPeg],031-584-4477
10139670,[20% 할인] 네이처스케이프 플러스 한가위 가족권,경기도 화성시 동탄대로5길 21,37.16688919067383,127.10514068603516,https://image6.yanolja.com/leisure/Zsp2FYniIIXc0cpA,"[https://image6.yanolja.com/leisure/ATcHsfUKoCyoh9qO, https://image6.yanolja.com/leisure/D3AKgohqIODkiFVw, https://image6.yanolja.com/leisure/48asViDlGCKksD8y, https://image6.yanolja.com/leisure/ryWzcWdTmhASBj3d, https://image6.yanolja.com/leisure/Xr9HLAxBZp8NeqoD]",031-1533-1245
10139683,[32% 할인] 네이처스케이프 플러스 After 4권,경기도 화성시 동탄대로5길 21,37.16688919067383,127.10514068603516,https://image6.yanolja.com/leisure/W8yVkRipEu6QgS8q,"[https://image6.yanolja.com/leisure/7BWeS8QOY6OqZ8W6, https://image6.yanolja.com/leisure/ryWzcWdTmhASBj3d, https://image6.yanolja.com/leisure/Xr9HLAxBZp8NeqoD, https://image6.yanolja.com/leisure/D3AKgohqIODkiFVw, https://image6.yanolja.com/leisure/48asViDlGCKksD8y]",031-1533-1245
10139700,[용인] 로만바스 워터파크 PKG 이용권 (8/31),대한민국 경기도 용인시 처인구 지삼로 470-3,37.23296356201172,127.15715789794922,https://image6.yanolja.com/leisure/PEOhbks1gANSmV7Y,[https://image6.yanolja.com/leisure/RC2BBrtdORH0zUp9],010-4273-1118
10139711,[특가] [강원 횡성] 웰리힐리파크 가을특가 워터플래닛/루지이용권,대한민국 강원도 횡성군 둔내면 고원로 451,37.49100875854492,128.2481689453125,https://image6.yanolja.com/leisure/9kghwi2EhJ6VVimB,[https://image6.yanolja.com/leisure/SrNi95SdCgEK0jcL],1544-8833
10139791,[강원 홍천] 소노팰리체 승마체험 (~10/31),강원도 홍천군 서면 팔봉리 1290-2,37.64664077758789,127.68099212646484,https://image6.yanolja.com/leisure/ounv5Owea6FpNDUq,"[https://image6.yanolja.com/leisure/lvyAw7nPI8UisK6r, https://image6.yanolja.com/leisure/ZxxJRfbjDPfu22jb, https://image6.yanolja.com/leisure/Fbom9FIJ0qDzbM3v, https://image6.yanolja.com/leisure/nTaTcw5hpi6CtL2v, https://image6.yanolja.com/leisure/SMGC165vVFVP0O3j]",1588-4888
10139792,[덕산] 스플라스 리솜 나이트스파,충청남도 예산군 덕산면 온천단지3로 45-7,36.69385147094727,126.65666198730467,https://image6.yanolja.com/leisure/zVvgvqhmQnEXbYBP,"[https://image6.yanolja.com/leisure/Mxic7mdFQwfck9Of, https://image6.yanolja.com/leisure/6wJtFKtsZ95KICpC]",041-330-8000
10139803,[대구] 이월드 연간회원권 9월,대구광역시 달서구 두류공원로 200,35.8532600402832,128.56500244140625,https://image6.yanolja.com/leisure/rEfpaA8GHNCn7Ob1,"[https://image6.yanolja.com/leisure/Uy2zfwhZZzsjvdTn, https://image6.yanolja.com/leisure/pKF8VHYTd8voAsyS, https://image6.yanolja.com/leisure/3q7v7aeFwMJZ5pR7, https://image6.yanolja.com/leisure/UBJulCQmZ90uTLvW, https://image6.yanolja.com/leisure/sD6vWQGUhrNoNQQj]",0507-1487-0001
10139833,[남산] 2024 N서울타워 와인페어,대한민국 서울특별시 용산구 남산공원길 105,37.55094909667969,126.98929595947266,https://image6.yanolja.com/leisure/8pRxASk9wbofSXyi,[https://image6.yanolja.com/leisure/ikU08HPBMULaNojH],02-3455-9277
10139926,아쿠아플라넷 일산 이용권 9월,경기도 고양시 일산서구 한류월드로 282,37.66352081298828,126.75545501708984,https://image6.yanolja.com/leisure/547SRPoz9b1DhsDC,"[https://image6.yanolja.com/leisure/Cy4VYihmWglM0xcw, https://image6.yanolja.com/leisure/c844RAaTsaDIb8PM, https://image6.yanolja.com/leisure/X5V1V5VBhACZ71QP, https://image6.yanolja.com/leisure/vX8hPJUSvS6l7urc, https://image6.yanolja.com/leisure/3rYYJU89l1kw5niq]",1833-7001
10139927,[전국] 도심형 실내 키즈 테마파크 챔피언1250/블랙벨트 34개점,서울특별시 강남구 광평로51길 6-27,37.48894500732422,127.10443115234376,https://image6.yanolja.com/leisure/AE3GNwTScnfe8aOY,"[https://image6.yanolja.com/leisure/0csDJBIO1uNAFj8X, https://image6.yanolja.com/leisure/rK2lkmwYiU5VSBOJ, https://image6.yanolja.com/leisure/thQb0otO2bRgw44V, https://image6.yanolja.com/leisure/cCccLIvHSpGYQQ5Z, https://image6.yanolja.com/leisure/RboCs6nYv3TKN0Zk]",-
10139941,[가평] 쁘띠프랑스&이탈리아마을 입장권,대한민국 경기도 가평군 청평면 호반로 1063,37.71489334106445,127.49032592773438,https://image6.yanolja.com/leisure/26deOxp4913hAofV,"[https://image6.yanolja.com/leisure/uw7vZZa45xUW65ri, https://image6.yanolja.com/leisure/JXlD4zTmmO3WijJW, https://image6.yanolja.com/leisure/SiFfB2LVQEnesItt, https://image6.yanolja.com/leisure/cwtN4GtSSSvpUBqf, https://image6.yanolja.com/leisure/AXhg61Ttw3Nt9BP3]",031-584-8200
10139975,아쿠아플라넷 광교 이용권(~9/30),경기도 수원시 영통구 하동 1017-4,37.284481048583984,127.05841064453124,https://image6.yanolja.com/leisure/30RbZRlGLdGiO8f0,"[https://image6.yanolja.com/leisure/TqEraSWM8jKGhfdB, https://image6.yanolja.com/leisure/HXpHE76eM3JbTDYV, https://image6.yanolja.com/leisure/eINwHcJCEmQdrEoN, https://image6.yanolja.com/leisure/10zKehAzl5FRIlbP, https://image6.yanolja.com/leisure/cE3wAPc3MOmCxkYR]",02-0000-0000
10140004,[현장전용] 남이섬 입장권 (~10/31),대한민국 경기도 가평군 가평읍 북한강변로 1024,37.803977966308594,127.52529907226562,https://image6.yanolja.com/leisure/2T7gxbG84EvFzxpb,"[https://image6.yanolja.com/leisure/eua1i8pwdhjKsfKn, https://image6.yanolja.com/leisure/1GIBi94KsszF6HGA, https://image6.yanolja.com/leisure/zMO2OvrfRsmozeOM, https://image6.yanolja.com/leisure/I6Wr4ZEs8x30Lkjg, https://image6.yanolja.com/leisure/hC7Xx0Iu9tlfeWzR]",031-580-8114
10140006,[대구] 이월드 자유이용권 + 예스교복 PKG (~9/30),대구광역시 달서구 두류공원로 200,35.8532600402832,128.56500244140625,https://image6.yanolja.com/leisure/Ro4zCM3AOgBfZTsw,"[https://image6.yanolja.com/leisure/3ireVvNOrJH8XLHx, https://image6.yanolja.com/leisure/W0gAZUWAKTzrpM2D, https://image6.yanolja.com/leisure/UA3x89esBs0aGzTX, https://image6.yanolja.com/leisure/LEFFKlmITfLuvhTe, https://image6.yanolja.com/leisure/phJ856xF9tPLWr9Z]",070-7549-8112
10140041,[특가] 롯데월드 어드벤처 부산 이용권(8/29~10/2),부산광역시 기장군 기장읍 동부산관광로 42,35.19461441040039,129.21478271484375,https://image6.yanolja.com/leisure/5GRtpMZCGm1QC5Ae,[https://image6.yanolja.com/leisure/tcq8clrkSI6qoRLk],1661-2000
10140104,아쿠아플라넷 여수 입장권&종합권,전라남도 여수시 수정동 774-1,34.746219635009766,127.7487335205078,https://image6.yanolja.com/leisure/pBd8foNr7tFxc5An,"[https://image6.yanolja.com/leisure/V823ZMusBmjNBR8o, https://image6.yanolja.com/leisure/GlURNVT8yOPnYyeN, https://image6.yanolja.com/leisure/ujbrqkac8BvoBGSs, https://image6.yanolja.com/leisure/uB2134ed9TwNkqKM, https://image6.yanolja.com/leisure/D8UbgPluTghAeJpe]",1833-7001
10140118,[서울/부산]키자니아 9월 단독 특가,서울특별시 송파구 올림픽로 240,37.51128768920898,127.09793853759766,https://image6.yanolja.com/leisure/stSzqZ2zPg9u5MGb,[https://image6.yanolja.com/leisure/xXP83eLRh7mINbQk],1544-5110
10140119,아쿠아플라넷 제주 입장권 & 늦은오후권(4시30분이후이용),대한민국 제주특별자치도 서귀포시 성산읍 고성리 127-3,33.43252944946289,126.92720794677734,https://image6.yanolja.com/leisure/R7Wv7yayedHfQ1PW,"[https://image6.yanolja.com/leisure/N6Fhya8hKOOCgyTj, https://image6.yanolja.com/leisure/QzJfck65FNCbZesV, https://image6.yanolja.com/leisure/zT6XdILDHxntiScZ, https://image6.yanolja.com/leisure/plNkU8BCfnYVpWLd, https://image6.yanolja.com/leisure/CneNfiYLVnHkY0y2]",1833-7001
10140212,"[경기] 행유행유 금,토,일 이용권",경기도 고양시 덕양구 배다골길 35-19,37.62689208984375,126.8471450805664,https://image6.yanolja.com/leisure/1E2TDeAMRAIyN5qq,[https://image6.yanolja.com/leisure/8L8AsI4BWxGIpR4K],031-971-1850
10140218,[충남] 2024 피나클랜드 가을 국화&불꽃축제(~12/1),대한민국 충청남도 아산시 영인면 월선길 20-42,36.87395095825195,126.9270248413086,https://image6.yanolja.com/leisure/fB7szFbBDh374lNq,[https://image6.yanolja.com/leisure/E8VjNOSRIBu6PZfC],041-541-2582
10140222,[대구] 이월드 연간회원 가족권 (~9/30),대구광역시 달서구 두류공원로 200,35.8532600402832,128.56500244140625,https://image6.yanolja.com/leisure/pQLvTK8D6oNIeAnK,"[https://image6.yanolja.com/leisure/Uy2zfwhZZzsjvdTn, https://image6.yanolja.com/leisure/pKF8VHYTd8voAsyS, https://image6.yanolja.com/leisure/3q7v7aeFwMJZ5pR7, https://image6.yanolja.com/leisure/UBJulCQmZ90uTLvW, https://image6.yanolja.com/leisure/sD6vWQGUhrNoNQQj]",070-7549-8112
10140225,롯데월드 아쿠아리움 입장권 9월,서울특별시 송파구 올림픽로 300,37.51309967041016,127.10343170166016,https://image6.yanolja.com/leisure/mkXF1VUT7m8Dkr0u,"[https://image6.yanolja.com/leisure/8MnMBBt86O2PsAdD, https://image6.yanolja.com/leisure/KYLyH1DNaWv2zQt8, https://image6.yanolja.com/leisure/AHaYEt2nNgDQ83Oy, https://image6.yanolja.com/leisure/M4dg2AbPUpkwHOrE]",02-1661-2000
10140251,[부산] 추억보물섬 이용권(~24.12.31),부산광역시 중구 중구로23번길 9,35.09984588623047,129.02734375,https://image6.yanolja.com/leisure/LEcPA5UTLvAUZaut,[https://image6.yanolja.com/leisure/IZpZ40TMeKKN2fru],051-246-4090
10140324,[용인] 로만바스 야외 방갈로/모임방 숙박 이용권(8/26~10/31),대한민국 경기도 용인시 처인구 지삼로 470-3,37.23296356201172,127.15715789794922,https://image6.yanolja.com/leisure/q8rTu7XOMOznKKzi,[https://image6.yanolja.com/leisure/sVKV0ZlTRrkw4UX3],010-4273-1118
10140354,★특가★ 롯데월드 아쿠아리움 입장권,서울특별시 송파구 올림픽로 300,37.51309967041016,127.10343170166016,https://image6.yanolja.com/leisure/SUTHpWGbObu62oxc,"[https://image6.yanolja.com/leisure/8MnMBBt86O2PsAdD, https://image6.yanolja.com/leisure/KYLyH1DNaWv2zQt8, https://image6.yanolja.com/leisure/AHaYEt2nNgDQ83Oy, https://image6.yanolja.com/leisure/M4dg2AbPUpkwHOrE]",02-1661-2000
10140355,여수 라테라스 카바나 9월 이용권,전라남도 여수시 돌산읍 진모1길 29-12,34.70872497558594,127.75652313232422,https://image6.yanolja.com/leisure/TWc4AphpM8jb5d38,[https://image6.yanolja.com/leisure/qOVTCOW33mOCVvxj],070-4295-2022
10140366,[용인] 로만바스 바베큐/바베큐+숙박pkg 이용권(8/31~10/31),대한민국 경기도 용인시 처인구 지삼로 470-3,37.23296356201172,127.15715789794922,https://image6.yanolja.com/leisure/21K7dintmeG8HFwx,[https://image6.yanolja.com/leisure/7CIFeWg9pvF0bcXN],010-4273-1118
10140374,롯데월드 아쿠아리움 AFTER 5 입장권 9월,서울특별시 송파구 올림픽로 300,37.51309967041016,127.10343170166016,https://image6.yanolja.com/leisure/W8EjLEtlbDvDAzJZ,"[https://image6.yanolja.com/leisure/nvVZujFsZdvfeeKR, https://image6.yanolja.com/leisure/hvba87rXNmcRUGgZ, https://image6.yanolja.com/leisure/jKgnqLR8Z228p325, https://image6.yanolja.com/leisure/RgOOOxTyjtmWOnsa, https://image6.yanolja.com/leisure/g10xHOYDxMkSzt8M]",02-1661-2000
10140376,★특가★ 롯데월드타워 전망대 서울스카이 입장권,서울특별시 송파구 올림픽로 300,37.51309967041016,127.10343170166016,https://image6.yanolja.com/leisure/oT5cVl7zPTstVkqD,"[https://image6.yanolja.com/leisure/oaoRXnoX6BKfw3Hu, https://image6.yanolja.com/leisure/SxIZBm17EK6ChrVB, https://image6.yanolja.com/leisure/1cx7bW40hZluy7RI, https://image6.yanolja.com/leisure/fSJgZmhK78OZ8wLi, https://image6.yanolja.com/leisure/LUuvRmiqkRsLEttx]",02-1661-2000
10140381,롯데월드 아쿠아리움 포토 패키지 9월,서울특별시 송파구 올림픽로 300,37.51309967041016,127.10343170166016,https://image6.yanolja.com/leisure/htOn0p7KncyGFg4y,"[https://image6.yanolja.com/leisure/8MnMBBt86O2PsAdD, https://image6.yanolja.com/leisure/KYLyH1DNaWv2zQt8, https://image6.yanolja.com/leisure/AHaYEt2nNgDQ83Oy, https://image6.yanolja.com/leisure/M4dg2AbPUpkwHOrE]",02-1661-2000
10140430,[대전] 오월드 자유이용권 르미에르(9/1~),대한민국 대전광역시 중구 사정공원로 70,36.288612365722656,127.39778900146484,https://image6.yanolja.com/leisure/HFkDp422aMRzv4FE,[https://image6.yanolja.com/leisure/x4c9R88w8EneAIOW],042-580-4820
10140457,롯데월드타워 전망대 서울스카이 입장권 9월,서울특별시 송파구 올림픽로 300,37.51309967041016,127.10343170166016,https://image6.yanolja.com/leisure/Rknl0yhvdfiPCPeE,"[https://image6.yanolja.com/leisure/l9s7d6i8fBhpN8HI, https://image6.yanolja.com/leisure/JOAHX4Lf2E7dI2bm, https://image6.yanolja.com/leisure/FEt0VhLWXwCtd41n, https://image6.yanolja.com/leisure/sGPLdP5tWESTHFks, https://image6.yanolja.com/leisure/piYbnSJPBB15P1mz]",02-1661-2000
10140460,롯데월드타워 서울스카이 포토프레임PKG 9월,서울특별시 송파구 올림픽로 300,37.51309967041016,127.10343170166016,https://image6.yanolja.com/leisure/n1YCjOJTrzpEZ17B,"[https://image6.yanolja.com/leisure/8tt1XzTjL3nkcEBe, https://image6.yanolja.com/leisure/mHkwhmkdb1YdApv6, https://image6.yanolja.com/leisure/XvM66g2xzmBeiRpM, https://image6.yanolja.com/leisure/Kq4X8UTyAb59BSNO, https://image6.yanolja.com/leisure/zSGBPPckTP3rLJqX]",02-1661-2000
